Order_ID,Order_Date,Month,Quarter,Region,City,Service_or_Product,Category,Occasion,Sales_Channel,Unit_Price_INR,Discount_Pct,Quantity,Revenue_INR,Customer_Rating
PP10360,2026-05-24,May,2026Q2,Delhi NCR,Delhi,Pre-Draped Satin,Satin,Party,Marketplace,3050,10,1,2745.0,3.8
PP10361,2026-10-29,October,2026Q4,Delhi NCR,Delhi,Pre-Stitched Silk,Silk,Wedding,Offline Store,7400,5,1,7030.0,3.9
PP10362,2026-10-28,October,2026Q4,Maharashtra,Mumbai,Pre-Pleated Georgette,Georgette,Sangeet,Instagram/WhatsApp,3950,20,1,3160.0,3.6
PP10363,2026-08-12,August,2026Q3,Kerala,Kochi,Ready Pleated Cotton,Cotton,Wedding,Instagram/WhatsApp,1550,0,2,3100.0,4.4
PP10364,2026-11-22,November,2026Q4,Tamil Nadu,Coimbatore,Pre-Draped Tissue,Tissue,Party,Marketplace,4700,10,1,4230.0,4.3
PP10365,2026-05-09,May,2026Q2,Maharashtra,Mumbai,Pre-Pleated Georgette,Georgette,Wedding,Marketplace,3700,15,1,3145.0,4.4
PP10366,2026-12-15,December,2026Q4,Telangana,Hyderabad,Ready-to-Wear Organza,Organza,Festival,Instagram/WhatsApp,3700,5,2,7030.0,3.7
PP10367,2026-11-14,November,2026Q4,Maharashtra,Mumbai,Pre-Draped Tissue,Tissue,Party,Offline Store,3800,5,1,3610.0,3.9
PP10368,2026-10-25,October,2026Q4,Maharashtra,Mumbai,Pre-Stitched Silk,Silk,Wedding,Offline Store,7500,15,2,12750.0,4.8
PP10369,2026-10-18,October,2026Q4,Tamil Nadu,Chennai,Pre-Stitched Silk,Silk,Reception,Online Website,5350,10,1,4815.0,3.9
PP10370,2026-01-10,January,2026Q1,Karnataka,Bengaluru,Pre-Pleated Georgette,Georgette,Reception,Online Website,3300,0,1,3300.0,4.2
PP10371,2026-11-17,November,2026Q4,Maharashtra,Mumbai,Pre-Stitched Silk,Silk,Wedding,Offline Store,7500,10,2,13500.0,4.0
PP10372,2026-09-13,September,2026Q3,Tamil Nadu,Coimbatore,Ready Pleated Cotton,Cotton,Office/Event,Instagram/WhatsApp,2450,0,3,7350.0,4.1
PP10373,2026-03-01,March,2026Q1,Maharashtra,Pune,Pre-Draped Tissue,Tissue,Festival,Instagram/WhatsApp,6300,5,1,5985.0,4.0
PP10374,2026-11-09,November,2026Q4,Karnataka,Bengaluru,Pre-Draped Satin,Satin,Sangeet,Online Website,5100,15,1,4335.0,4.8
PP10375,2026-09-21,September,2026Q3,Tamil Nadu,Chennai,Pre-Stitched Silk,Silk,Office/Event,Online Website,4650,10,2,8370.0,3.5
PP10376,2026-10-07,October,2026Q4,Karnataka,Bengaluru,Ready-to-Wear Organza,Organza,Wedding,Online Website,4400,5,1,4180.0,4.0
PP10377,2026-01-31,January,2026Q1,Maharashtra,Mumbai,Ready Pleated Cotton,Cotton,Office/Event,Instagram/WhatsApp,2200,10,3,5940.0,4.5
PP10378,2026-08-08,August,2026Q3,Tamil Nadu,Coimbatore,Ready Pleated Cotton,Cotton,Reception,Instagram/WhatsApp,2000,5,3,5700.0,4.3
PP10379,2026-04-23,April,2026Q2,Telangana,Hyderabad,Ready Pleated Cotton,Cotton,Office/Event,Instagram/WhatsApp,2400,10,2,4320.0,4.2
PP10380,2026-07-15,July,2026Q3,Kerala,Kochi,Ready Pleated Cotton,Cotton,Wedding,Instagram/WhatsApp,2250,0,2,4500.0,5.0
PP10381,2026-11-11,November,2026Q4,Tamil Nadu,Coimbatore,Pre-Stitched Silk,Silk,Office/Event,Online Website,5250,0,3,15750.0,4.0
PP10382,2026-08-11,August,2026Q3,Tamil Nadu,Chennai,Pre-Pleated Georgette,Georgette,Wedding,Marketplace,4150,15,2,7055.0,4.3
PP10383,2026-12-19,December,2026Q4,Maharashtra,Pune,Pre-Draped Tissue,Tissue,Sangeet,Offline Store,6150,20,2,9840.0,4.2
PP10384,2026-12-23,December,2026Q4,Maharashtra,Pune,Ready Pleated Cotton,Cotton,Party,Marketplace,1600,20,2,2560.0,4.1
PP10385,2026-11-06,November,2026Q4,Tamil Nadu,Coimbatore,Pre-Stitched Silk,Silk,Office/Event,Offline Store,4950,15,1,4207.5,4.9
PP10386,2026-08-25,August,2026Q3,Tamil Nadu,Coimbatore,Ready Pleated Cotton,Cotton,Office/Event,Marketplace,1800,15,3,4590.0,3.9
PP10387,2026-04-13,April,2026Q2,Tamil Nadu,Coimbatore,Pre-Draped Tissue,Tissue,Party,Instagram/WhatsApp,4500,5,1,4275.0,4.5
PP10388,2026-02-26,February,2026Q1,Karnataka,Bengaluru,Pre-Draped Tissue,Tissue,Reception,Marketplace,4150,0,2,8300.0,4.5
PP10389,2026-05-30,May,2026Q2,Kerala,Kochi,Pre-Draped Tissue,Tissue,Festival,Online Website,4300,5,2,8170.0,4.3
PP10390,2026-04-13,April,2026Q2,Tamil Nadu,Chennai,Pre-Pleated Georgette,Georgette,Sangeet,Online Website,3800,5,1,3610.0,4.2
PP10391,2026-07-17,July,2026Q3,Delhi NCR,Delhi,Pre-Draped Satin,Satin,Sangeet,Marketplace,4650,20,1,3720.0,4.4
PP10392,2026-10-24,October,2026Q4,Delhi NCR,Delhi,Ready Pleated Cotton,Cotton,Festival,Online Website,2550,5,1,2422.5,4.2
PP10393,2026-11-16,November,2026Q4,Tamil Nadu,Chennai,Pre-Draped Tissue,Tissue,Festival,Online Website,5400,20,2,8640.0,4.5
PP10394,2026-09-25,September,2026Q3,Delhi NCR,Delhi,Pre-Draped Tissue,Tissue,Reception,Marketplace,4950,0,1,4950.0,4.5
PP10395,2026-10-01,October,2026Q4,Maharashtra,Pune,Pre-Draped Tissue,Tissue,Office/Event,Online Website,3800,15,2,6460.0,4.9
PP10396,2026-02-28,February,2026Q1,Kerala,Kochi,Pre-Draped Tissue,Tissue,Wedding,Instagram/WhatsApp,4250,5,1,4037.5,4.5
PP10397,2026-11-29,November,2026Q4,Karnataka,Bengaluru,Pre-Stitched Silk,Silk,Festival,Offline Store,5300,10,2,9540.0,4.6
PP10398,2026-01-21,January,2026Q1,Tamil Nadu,Chennai,Pre-Pleated Georgette,Georgette,Reception,Marketplace,4050,0,3,12150.0,3.5
PP10399,2026-05-04,May,2026Q2,Maharashtra,Mumbai,Ready Pleated Cotton,Cotton,Festival,Marketplace,2600,0,3,7800.0,3.8
PP10400,2026-09-26,September,2026Q3,Maharashtra,Mumbai,Ready-to-Wear Organza,Organza,Party,Offline Store,4800,10,2,8640.0,4.1
PP10401,2026-05-22,May,2026Q2,Maharashtra,Pune,Pre-Draped Tissue,Tissue,Wedding,Online Website,4750,15,1,4037.5,4.3
PP10402,2026-06-14,June,2026Q2,Maharashtra,Pune,Pre-Stitched Silk,Silk,Reception,Marketplace,6000,15,1,5100.0,4.7
PP10403,2026-04-21,April,2026Q2,Kerala,Kochi,Pre-Stitched Silk,Silk,Reception,Instagram/WhatsApp,6200,10,1,5580.0,4.4
PP10404,2026-10-01,October,2026Q4,Tamil Nadu,Chennai,Pre-Draped Tissue,Tissue,Festival,Offline Store,5000,0,2,10000.0,4.3
PP10405,2026-06-19,June,2026Q2,Maharashtra,Mumbai,Ready Pleated Cotton,Cotton,Festival,Marketplace,2650,0,2,5300.0,3.6
PP10406,2026-07-11,July,2026Q3,Delhi NCR,Delhi,Ready-to-Wear Organza,Organza,Festival,Instagram/WhatsApp,5050,10,1,4545.0,4.6
PP10407,2026-09-16,September,2026Q3,Tamil Nadu,Chennai,Pre-Stitched Silk,Silk,Office/Event,Online Website,5650,10,3,15255.0,4.3
PP10408,2026-07-11,July,2026Q3,Telangana,Hyderabad,Pre-Draped Satin,Satin,Party,Offline Store,3350,0,1,3350.0,4.9
PP10409,2026-11-22,November,2026Q4,Telangana,Hyderabad,Pre-Stitched Silk,Silk,Reception,Offline Store,6100,0,1,6100.0,3.3
PP10410,2026-02-11,February,2026Q1,Maharashtra,Pune,Pre-Draped Satin,Satin,Party,Online Website,5750,10,2,10350.0,3.8
PP10411,2026-01-29,January,2026Q1,Karnataka,Bengaluru,Pre-Draped Satin,Satin,Festival,Marketplace,4850,10,2,8730.0,4.5
PP10412,2026-06-24,June,2026Q2,Kerala,Kochi,Pre-Draped Tissue,Tissue,Sangeet,Marketplace,3600,15,2,6120.0,4.1
PP10413,2026-10-29,October,2026Q4,Tamil Nadu,Chennai,Pre-Draped Satin,Satin,Sangeet,Online Website,4100,15,1,3485.0,4.1
PP10414,2026-01-10,January,2026Q1,Kerala,Kochi,Pre-Draped Satin,Satin,Sangeet,Online Website,3450,0,2,6900.0,4.5
PP10415,2026-01-14,January,2026Q1,Maharashtra,Pune,Ready Pleated Cotton,Cotton,Reception,Online Website,2750,0,2,5500.0,4.8
PP10416,2026-03-08,March,2026Q1,Kerala,Kochi,Pre-Stitched Silk,Silk,Reception,Offline Store,6350,0,2,12700.0,4.9
PP10417,2026-03-27,March,2026Q1,Maharashtra,Pune,Pre-Draped Satin,Satin,Office/Event,Marketplace,3650,15,2,6205.0,4.6
PP10418,2026-08-24,August,2026Q3,Maharashtra,Mumbai,Pre-Draped Tissue,Tissue,Festival,Online Website,5100,15,2,8670.0,4.7
PP10419,2026-06-10,June,2026Q2,Kerala,Kochi,Pre-Stitched Silk,Silk,Festival,Offline Store,6650,15,1,5652.5,4.0
PP10420,2026-10-04,October,2026Q4,Maharashtra,Pune,Pre-Draped Tissue,Tissue,Festival,Offline Store,3300,10,2,5940.0,4.2
PP10421,2026-02-06,February,2026Q1,Karnataka,Bengaluru,Pre-Draped Satin,Satin,Sangeet,Marketplace,4600,0,1,4600.0,3.6
PP10422,2026-06-11,June,2026Q2,Tamil Nadu,Coimbatore,Pre-Draped Tissue,Tissue,Festival,Instagram/WhatsApp,6250,15,1,5312.5,4.8
PP10423,2026-08-31,August,2026Q3,Tamil Nadu,Chennai,Ready Pleated Cotton,Cotton,Reception,Offline Store,2300,5,1,2185.0,4.6
PP10424,2026-01-03,January,2026Q1,Tamil Nadu,Coimbatore,Ready-to-Wear Organza,Organza,Wedding,Marketplace,4550,5,2,8645.0,4.5
PP10425,2026-02-05,February,2026Q1,Tamil Nadu,Chennai,Pre-Pleated Georgette,Georgette,Reception,Offline Store,4000,0,1,4000.0,4.3
PP10426,2026-10-17,October,2026Q4,Tamil Nadu,Chennai,Pre-Pleated Georgette,Georgette,Reception,Marketplace,4000,15,1,3400.0,4.4
PP10427,2026-01-26,January,2026Q1,Karnataka,Bengaluru,Ready-to-Wear Organza,Organza,Office/Event,Instagram/WhatsApp,3150,0,2,6300.0,4.2
PP10428,2026-11-19,November,2026Q4,Tamil Nadu,Chennai,Pre-Pleated Georgette,Georgette,Reception,Online Website,3900,15,3,9945.0,4.9
PP10429,2026-06-16,June,2026Q2,Tamil Nadu,Coimbatore,Ready-to-Wear Organza,Organza,Office/Event,Instagram/WhatsApp,3250,15,1,2762.5,4.5
PP10430,2026-01-02,January,2026Q1,Delhi NCR,Delhi,Ready-to-Wear Organza,Organza,Wedding,Online Website,4050,0,1,4050.0,3.7
PP10431,2026-07-15,July,2026Q3,Karnataka,Bengaluru,Pre-Stitched Silk,Silk,Wedding,Online Website,5700,10,2,10260.0,4.2
PP10432,2026-07-12,July,2026Q3,Maharashtra,Pune,Pre-Draped Tissue,Tissue,Wedding,Instagram/WhatsApp,5300,0,2,10600.0,4.6
PP10433,2026-03-25,March,2026Q1,Kerala,Kochi,Pre-Draped Tissue,Tissue,Festival,Online Website,4000,5,1,3800.0,4.8
PP10434,2026-09-08,September,2026Q3,Tamil Nadu,Chennai,Ready-to-Wear Organza,Organza,Festival,Online Website,4850,10,3,13095.0,4.3
PP10435,2026-01-13,January,2026Q1,Karnataka,Bengaluru,Pre-Draped Tissue,Tissue,Wedding,Instagram/WhatsApp,6400,15,1,5440.0,4.0
PP10436,2026-04-08,April,2026Q2,Karnataka,Bengaluru,Ready-to-Wear Organza,Organza,Wedding,Online Website,4900,5,1,4655.0,4.7
PP10437,2026-05-26,May,2026Q2,Tamil Nadu,Chennai,Ready-to-Wear Organza,Organza,Festival,Instagram/WhatsApp,3400,5,2,6460.0,4.2
PP10438,2026-11-17,November,2026Q4,Telangana,Hyderabad,Pre-Draped Tissue,Tissue,Festival,Instagram/WhatsApp,5000,10,3,13500.0,4.4
PP10439,2026-09-14,September,2026Q3,Maharashtra,Mumbai,Ready Pleated Cotton,Cotton,Reception,Marketplace,2150,5,1,2042.5,4.2
PP10440,2026-06-03,June,2026Q2,Delhi NCR,Delhi,Pre-Draped Satin,Satin,Wedding,Marketplace,4950,15,1,4207.5,4.5
PP10441,2026-01-12,January,2026Q1,Karnataka,Bengaluru,Ready-to-Wear Organza,Organza,Reception,Online Website,5000,5,2,9500.0,4.2
PP10442,2026-04-30,April,2026Q2,Telangana,Hyderabad,Pre-Draped Satin,Satin,Reception,Instagram/WhatsApp,4150,20,2,6640.0,4.1
PP10443,2026-03-31,March,2026Q1,Tamil Nadu,Coimbatore,Pre-Draped Satin,Satin,Reception,Marketplace,4500,15,1,3825.0,4.4
PP10444,2026-02-25,February,2026Q1,Tamil Nadu,Coimbatore,Pre-Pleated Georgette,Georgette,Wedding,Offline Store,3150,0,2,6300.0,4.8
PP10445,2026-02-24,February,2026Q1,Tamil Nadu,Chennai,Ready-to-Wear Organza,Organza,Sangeet,Online Website,3100,10,1,2790.0,4.6
PP10446,2026-07-12,July,2026Q3,Karnataka,Bengaluru,Pre-Draped Satin,Satin,Wedding,Marketplace,5800,10,2,10440.0,4.4
PP10447,2026-06-16,June,2026Q2,Telangana,Hyderabad,Pre-Draped Satin,Satin,Party,Offline Store,4750,10,1,4275.0,4.1
PP10448,2026-09-06,September,2026Q3,Maharashtra,Pune,Pre-Pleated Georgette,Georgette,Wedding,Offline Store,3650,0,2,7300.0,3.6
PP10449,2026-01-29,January,2026Q1,Tamil Nadu,Coimbatore,Pre-Draped Satin,Satin,Wedding,Instagram/WhatsApp,4750,0,1,4750.0,4.6
PP10450,2026-10-11,October,2026Q4,Kerala,Kochi,Pre-Draped Satin,Satin,Office/Event,Online Website,4350,10,2,7830.0,4.5
PP10451,2026-04-11,April,2026Q2,Delhi NCR,Delhi,Pre-Draped Tissue,Tissue,Party,Marketplace,4750,5,2,9025.0,4.1
PP10452,2026-02-16,February,2026Q1,Tamil Nadu,Chennai,Pre-Draped Satin,Satin,Wedding,Offline Store,3250,0,1,3250.0,3.8
PP10453,2026-08-10,August,2026Q3,Delhi NCR,Delhi,Pre-Pleated Georgette,Georgette,Festival,Online Website,2850,5,1,2707.5,5.0
PP10454,2026-09-05,September,2026Q3,Maharashtra,Mumbai,Pre-Stitched Silk,Silk,Reception,Marketplace,7850,15,1,6672.5,4.1
PP10455,2026-05-20,May,2026Q2,Kerala,Kochi,Pre-Draped Tissue,Tissue,Reception,Instagram/WhatsApp,3700,10,2,6660.0,5.0
PP10456,2026-06-30,June,2026Q2,Karnataka,Bengaluru,Ready-to-Wear Organza,Organza,Festival,Offline Store,3450,15,2,5865.0,3.9
PP10457,2026-11-09,November,2026Q4,Tamil Nadu,Coimbatore,Ready Pleated Cotton,Cotton,Wedding,Marketplace,2750,5,2,5225.0,4.5
PP10458,2026-11-29,November,2026Q4,Maharashtra,Mumbai,Pre-Draped Tissue,Tissue,Sangeet,Instagram/WhatsApp,3800,5,2,7220.0,3.5
PP10459,2026-06-30,June,2026Q2,Tamil Nadu,Coimbatore,Ready-to-Wear Organza,Organza,Festival,Offline Store,4450,20,1,3560.0,4.2
PP10460,2026-10-17,October,2026Q4,Tamil Nadu,Coimbatore,Pre-Draped Tissue,Tissue,Festival,Marketplace,4200,0,1,4200.0,4.0
PP10461,2026-05-07,May,2026Q2,Karnataka,Bengaluru,Ready Pleated Cotton,Cotton,Festival,Offline Store,1800,0,1,1800.0,4.1
PP10462,2026-06-30,June,2026Q2,Tamil Nadu,Chennai,Ready Pleated Cotton,Cotton,Party,Offline Store,1600,10,1,1440.0,4.3
PP10463,2026-01-05,January,2026Q1,Maharashtra,Mumbai,Pre-Stitched Silk,Silk,Office/Event,Offline Store,5300,0,1,5300.0,4.0
PP10464,2026-11-19,November,2026Q4,Delhi NCR,Delhi,Ready-to-Wear Organza,Organza,Sangeet,Marketplace,4850,10,1,4365.0,4.7
PP10465,2026-05-01,May,2026Q2,Delhi NCR,Delhi,Pre-Pleated Georgette,Georgette,Party,Online Website,3900,15,1,3315.0,5.0
PP10466,2026-05-17,May,2026Q2,Maharashtra,Mumbai,Ready Pleated Cotton,Cotton,Wedding,Online Website,2600,10,2,4680.0,4.6
PP10467,2026-08-06,August,2026Q3,Tamil Nadu,Chennai,Ready Pleated Cotton,Cotton,Wedding,Online Website,2700,0,1,2700.0,4.6
PP10468,2026-05-24,May,2026Q2,Tamil Nadu,Coimbatore,Pre-Draped Satin,Satin,Sangeet,Marketplace,5700,15,2,9690.0,4.3
PP10469,2026-02-23,February,2026Q1,Maharashtra,Mumbai,Pre-Draped Satin,Satin,Festival,Online Website,4650,15,2,7905.0,3.3
PP10470,2026-08-31,August,2026Q3,Tamil Nadu,Chennai,Ready Pleated Cotton,Cotton,Office/Event,Offline Store,2700,10,1,2430.0,4.5
PP10471,2026-01-21,January,2026Q1,Telangana,Hyderabad,Pre-Draped Tissue,Tissue,Reception,Online Website,4950,5,1,4702.5,4.5
PP10472,2026-05-02,May,2026Q2,Karnataka,Bengaluru,Pre-Draped Tissue,Tissue,Festival,Marketplace,6200,5,1,5890.0,4.1
PP10473,2026-11-22,November,2026Q4,Kerala,Kochi,Pre-Draped Tissue,Tissue,Festival,Online Website,3300,0,2,6600.0,4.4
PP10474,2026-12-06,December,2026Q4,Karnataka,Bengaluru,Pre-Stitched Silk,Silk,Reception,Online Website,6450,5,1,6127.5,4.0
PP10475,2026-09-19,September,2026Q3,Delhi NCR,Delhi,Pre-Pleated Georgette,Georgette,Reception,Offline Store,3900,5,2,7410.0,3.9
PP10476,2026-11-24,November,2026Q4,Tamil Nadu,Coimbatore,Pre-Draped Satin,Satin,Reception,Online Website,4550,10,1,4095.0,4.2
PP10477,2026-03-01,March,2026Q1,Tamil Nadu,Chennai,Pre-Pleated Georgette,Georgette,Party,Online Website,2800,5,1,2660.0,4.2
PP10478,2026-03-09,March,2026Q1,Maharashtra,Pune,Ready-to-Wear Organza,Organza,Sangeet,Online Website,3200,0,1,3200.0,3.7
PP10479,2026-04-07,April,2026Q2,Maharashtra,Mumbai,Pre-Pleated Georgette,Georgette,Wedding,Offline Store,2300,0,1,2300.0,3.7
PP10480,2026-02-20,February,2026Q1,Karnataka,Bengaluru,Pre-Pleated Georgette,Georgette,Wedding,Online Website,2500,0,1,2500.0,4.3
PP10481,2026-12-08,December,2026Q4,Karnataka,Bengaluru,Pre-Stitched Silk,Silk,Party,Marketplace,5550,5,2,10545.0,4.5
PP10482,2026-06-11,June,2026Q2,Telangana,Hyderabad,Pre-Stitched Silk,Silk,Sangeet,Online Website,5600,20,2,8960.0,4.6
PP10483,2026-09-23,September,2026Q3,Tamil Nadu,Chennai,Ready Pleated Cotton,Cotton,Office/Event,Offline Store,1550,15,2,2635.0,4.0
PP10484,2026-12-11,December,2026Q4,Telangana,Hyderabad,Pre-Draped Satin,Satin,Office/Event,Instagram/WhatsApp,5250,0,2,10500.0,4.3
PP10485,2026-08-16,August,2026Q3,Tamil Nadu,Chennai,Ready Pleated Cotton,Cotton,Office/Event,Online Website,1750,15,2,2975.0,4.8
PP10486,2026-11-08,November,2026Q4,Tamil Nadu,Coimbatore,Ready Pleated Cotton,Cotton,Festival,Marketplace,2750,15,2,4675.0,4.0
PP10487,2026-08-05,August,2026Q3,Tamil Nadu,Coimbatore,Pre-Stitched Silk,Silk,Festival,Offline Store,4550,5,2,8645.0,4.3
PP10488,2026-08-14,August,2026Q3,Maharashtra,Mumbai,Ready-to-Wear Organza,Organza,Office/Event,Online Website,2850,0,2,5700.0,4.2
PP10489,2026-04-23,April,2026Q2,Tamil Nadu,Chennai,Pre-Stitched Silk,Silk,Reception,Online Website,5800,10,2,10440.0,4.0
PP10490,2026-10-25,October,2026Q4,Tamil Nadu,Coimbatore,Pre-Stitched Silk,Silk,Festival,Offline Store,6350,10,2,11430.0,3.9
PP10491,2026-02-21,February,2026Q1,Karnataka,Bengaluru,Pre-Pleated Georgette,Georgette,Party,Offline Store,3900,5,2,7410.0,5.0
PP10492,2026-11-01,November,2026Q4,Delhi NCR,Delhi,Pre-Pleated Georgette,Georgette,Sangeet,Offline Store,3050,10,1,2745.0,5.0
PP10493,2026-07-28,July,2026Q3,Delhi NCR,Delhi,Ready-to-Wear Organza,Organza,Party,Marketplace,3350,5,2,6365.0,4.1
PP10494,2026-11-25,November,2026Q4,Karnataka,Bengaluru,Pre-Stitched Silk,Silk,Reception,Online Website,5700,0,3,17100.0,3.7
PP10495,2026-06-24,June,2026Q2,Maharashtra,Mumbai,Ready-to-Wear Organza,Organza,Office/Event,Online Website,3550,0,2,7100.0,4.4
PP10496,2026-11-06,November,2026Q4,Telangana,Hyderabad,Ready-to-Wear Organza,Organza,Office/Event,Offline Store,3950,20,2,6320.0,4.2
PP10497,2026-10-28,October,2026Q4,Maharashtra,Mumbai,Pre-Draped Satin,Satin,Reception,Marketplace,3050,10,2,5490.0,4.5
PP10498,2026-11-29,November,2026Q4,Delhi NCR,Delhi,Ready Pleated Cotton,Cotton,Sangeet,Online Website,2400,0,3,7200.0,4.1
PP10499,2026-12-30,December,2026Q4,Maharashtra,Pune,Pre-Draped Satin,Satin,Office/Event,Marketplace,3200,0,2,6400.0,4.1
PP10500,2026-04-27,April,2026Q2,Maharashtra,Pune,Ready-to-Wear Organza,Organza,Wedding,Marketplace,2850,10,2,5130.0,4.7
