Order_ID,Order_Date,Month,Quarter,Region,City,Service_or_Product,Category,Occasion,Sales_Channel,Unit_Price_INR,Discount_Pct,Quantity,Revenue_INR,Customer_Rating
MH10366,2026-10-03,October,2026Q4,Tamil Nadu,Chennai,Bridal Mehendi,Bridal,Engagement,Website Booking,3700,5,3,10545.0,4.2
MH10367,2026-04-24,April,2026Q2,Tamil Nadu,Coimbatore,Bridal Mehendi,Bridal,Wedding,Event Planner,2450,0,1,2450.0,4.0
MH10368,2026-06-18,June,2026Q2,Kerala,Kochi,Traditional Indian Mehendi,Traditional,Festival,Instagram/WhatsApp,1600,10,2,2880.0,4.1
MH10369,2026-06-22,June,2026Q2,Tamil Nadu,Erode,Kids Mehendi,Kids,Baby Shower,Walk-in,650,5,3,1852.5,4.0
MH10370,2026-08-16,August,2026Q3,Karnataka,Bengaluru,Traditional Indian Mehendi,Traditional,Party,Walk-in,1100,15,2,1870.0,4.3
MH10371,2026-02-04,February,2026Q1,Telangana,Hyderabad,Traditional Indian Mehendi,Traditional,Party,Instagram/WhatsApp,1500,0,4,6000.0,3.8
MH10372,2026-04-03,April,2026Q2,Tamil Nadu,Salem,Kids Mehendi,Kids,Engagement,Walk-in,350,20,2,560.0,4.1
MH10373,2026-08-13,August,2026Q3,Tamil Nadu,Chennai,Kids Mehendi,Kids,Festival,Instagram/WhatsApp,350,10,2,630.0,4.4
MH10374,2026-12-26,December,2026Q4,Kerala,Kochi,Engagement Mehendi,Bridal,Wedding,Instagram/WhatsApp,1850,15,2,3145.0,4.6
MH10375,2026-11-21,November,2026Q4,Tamil Nadu,Erode,Minimal Mehendi,Minimal,Party,Instagram/WhatsApp,1050,15,4,3570.0,4.7
MH10376,2026-01-26,January,2026Q1,Karnataka,Bengaluru,Traditional Indian Mehendi,Traditional,Casual,Instagram/WhatsApp,2000,20,1,1600.0,4.3
MH10377,2026-08-06,August,2026Q3,Tamil Nadu,Coimbatore,Party Mehendi,Party,Party,Walk-in,1550,15,2,2635.0,4.6
MH10378,2026-06-16,June,2026Q2,Telangana,Hyderabad,Arabic Mehendi,Arabic,Casual,Instagram/WhatsApp,2150,15,2,3655.0,4.0
MH10379,2026-05-13,May,2026Q2,Tamil Nadu,Salem,Kids Mehendi,Kids,Wedding,Event Planner,650,5,2,1235.0,3.5
MH10380,2026-05-06,May,2026Q2,Tamil Nadu,Salem,Minimal Mehendi,Minimal,Engagement,Instagram/WhatsApp,1350,5,1,1282.5,3.7
MH10381,2026-12-03,December,2026Q4,Tamil Nadu,Chennai,Party Mehendi,Party,Wedding,Walk-in,1350,0,3,4050.0,3.6
MH10382,2026-03-31,March,2026Q1,Karnataka,Bengaluru,Minimal Mehendi,Minimal,Wedding,Walk-in,1100,5,1,1045.0,4.9
MH10383,2026-04-06,April,2026Q2,Telangana,Hyderabad,Kids Mehendi,Kids,Party,Instagram/WhatsApp,350,0,2,700.0,4.7
MH10384,2026-03-24,March,2026Q1,Kerala,Kochi,Kids Mehendi,Kids,Party,Instagram/WhatsApp,500,0,3,1500.0,4.8
MH10385,2026-04-03,April,2026Q2,Tamil Nadu,Chennai,Engagement Mehendi,Bridal,Engagement,Walk-in,2800,0,2,5600.0,4.8
MH10386,2026-08-16,August,2026Q3,Telangana,Hyderabad,Minimal Mehendi,Minimal,Engagement,Event Planner,550,5,4,2090.0,4.1
MH10387,2026-03-17,March,2026Q1,Tamil Nadu,Coimbatore,Engagement Mehendi,Bridal,Wedding,Instagram/WhatsApp,1700,10,1,1530.0,4.6
MH10388,2026-06-27,June,2026Q2,Karnataka,Bengaluru,Engagement Mehendi,Bridal,Casual,Event Planner,1650,0,3,4950.0,4.9
MH10389,2026-02-12,February,2026Q1,Tamil Nadu,Erode,Traditional Indian Mehendi,Traditional,Party,Instagram/WhatsApp,2350,15,1,1997.5,4.3
MH10390,2026-02-05,February,2026Q1,Telangana,Hyderabad,Traditional Indian Mehendi,Traditional,Wedding,Walk-in,1350,5,3,3847.5,4.6
MH10391,2026-03-07,March,2026Q1,Kerala,Kochi,Arabic Mehendi,Arabic,Casual,Website Booking,1900,5,3,5415.0,4.5
MH10392,2026-01-26,January,2026Q1,Telangana,Hyderabad,Traditional Indian Mehendi,Traditional,Festival,Walk-in,2800,5,4,10640.0,4.2
MH10393,2026-07-16,July,2026Q3,Kerala,Kochi,Engagement Mehendi,Bridal,Engagement,Event Planner,2400,10,2,4320.0,4.1
MH10394,2026-06-16,June,2026Q2,Telangana,Hyderabad,Engagement Mehendi,Bridal,Engagement,Walk-in,1900,10,4,6840.0,4.1
MH10395,2026-04-12,April,2026Q2,Kerala,Kochi,Arabic Mehendi,Arabic,Wedding,Instagram/WhatsApp,1850,10,2,3330.0,4.4
MH10396,2026-10-25,October,2026Q4,Tamil Nadu,Erode,Traditional Indian Mehendi,Traditional,Engagement,Walk-in,2050,10,1,1845.0,4.4
MH10397,2026-08-13,August,2026Q3,Tamil Nadu,Chennai,Party Mehendi,Party,Wedding,Walk-in,1100,15,2,1870.0,5.0
MH10398,2026-06-11,June,2026Q2,Tamil Nadu,Erode,Engagement Mehendi,Bridal,Festival,Event Planner,2250,5,4,8550.0,4.1
MH10399,2026-02-05,February,2026Q1,Tamil Nadu,Coimbatore,Arabic Mehendi,Arabic,Party,Website Booking,1900,0,3,5700.0,4.5
MH10400,2026-03-28,March,2026Q1,Tamil Nadu,Coimbatore,Bridal Mehendi,Bridal,Wedding,Walk-in,4850,15,3,12367.5,3.7
MH10401,2026-07-28,July,2026Q3,Karnataka,Bengaluru,Engagement Mehendi,Bridal,Wedding,Instagram/WhatsApp,3500,0,1,3500.0,4.9
MH10402,2026-09-29,September,2026Q3,Tamil Nadu,Chennai,Kids Mehendi,Kids,Festival,Event Planner,450,0,2,900.0,4.1
MH10403,2026-07-29,July,2026Q3,Tamil Nadu,Chennai,Traditional Indian Mehendi,Traditional,Wedding,Event Planner,2600,10,3,7020.0,4.3
MH10404,2026-12-05,December,2026Q4,Tamil Nadu,Chennai,Kids Mehendi,Kids,Wedding,Event Planner,400,15,1,340.0,4.6
MH10405,2026-03-05,March,2026Q1,Karnataka,Bengaluru,Minimal Mehendi,Minimal,Casual,Event Planner,600,0,1,600.0,5.0
MH10406,2026-07-11,July,2026Q3,Tamil Nadu,Chennai,Bridal Mehendi,Bridal,Party,Event Planner,3300,0,2,6600.0,3.9
MH10407,2026-02-03,February,2026Q1,Tamil Nadu,Salem,Bridal Mehendi,Bridal,Casual,Event Planner,3800,15,2,6460.0,4.3
MH10408,2026-11-03,November,2026Q4,Tamil Nadu,Salem,Arabic Mehendi,Arabic,Casual,Instagram/WhatsApp,1000,15,2,1700.0,5.0
MH10409,2026-03-18,March,2026Q1,Tamil Nadu,Erode,Traditional Indian Mehendi,Traditional,Wedding,Walk-in,1050,20,4,3360.0,4.9
MH10410,2026-05-07,May,2026Q2,Tamil Nadu,Erode,Traditional Indian Mehendi,Traditional,Wedding,Instagram/WhatsApp,1800,0,1,1800.0,3.6
MH10411,2026-07-14,July,2026Q3,Telangana,Hyderabad,Arabic Mehendi,Arabic,Engagement,Instagram/WhatsApp,1700,10,2,3060.0,3.7
MH10412,2026-06-21,June,2026Q2,Tamil Nadu,Madurai,Engagement Mehendi,Bridal,Baby Shower,Walk-in,2500,15,2,4250.0,4.6
MH10413,2026-10-19,October,2026Q4,Kerala,Kochi,Traditional Indian Mehendi,Traditional,Engagement,Instagram/WhatsApp,2100,0,2,4200.0,3.9
MH10414,2026-04-30,April,2026Q2,Tamil Nadu,Erode,Traditional Indian Mehendi,Traditional,Party,Instagram/WhatsApp,1450,20,4,4640.0,4.2
MH10415,2026-08-18,August,2026Q3,Tamil Nadu,Chennai,Party Mehendi,Party,Wedding,Walk-in,750,5,4,2850.0,4.5
MH10416,2026-05-19,May,2026Q2,Tamil Nadu,Coimbatore,Bridal Mehendi,Bridal,Engagement,Walk-in,2100,5,3,5985.0,4.4
MH10417,2026-06-08,June,2026Q2,Karnataka,Bengaluru,Kids Mehendi,Kids,Festival,Instagram/WhatsApp,700,15,2,1190.0,4.6
MH10418,2026-01-03,January,2026Q1,Tamil Nadu,Erode,Engagement Mehendi,Bridal,Baby Shower,Instagram/WhatsApp,3700,10,2,6660.0,4.0
MH10419,2026-12-15,December,2026Q4,Kerala,Kochi,Arabic Mehendi,Arabic,Casual,Event Planner,1100,5,4,4180.0,5.0
MH10420,2026-12-08,December,2026Q4,Karnataka,Bengaluru,Minimal Mehendi,Minimal,Engagement,Event Planner,850,10,2,1530.0,4.5
MH10421,2026-03-08,March,2026Q1,Tamil Nadu,Salem,Party Mehendi,Party,Wedding,Walk-in,1150,5,4,4370.0,4.0
MH10422,2026-05-28,May,2026Q2,Telangana,Hyderabad,Bridal Mehendi,Bridal,Wedding,Event Planner,1800,5,2,3420.0,4.6
MH10423,2026-12-03,December,2026Q4,Tamil Nadu,Coimbatore,Arabic Mehendi,Arabic,Wedding,Instagram/WhatsApp,1750,5,2,3325.0,4.4
MH10424,2026-07-10,July,2026Q3,Tamil Nadu,Erode,Engagement Mehendi,Bridal,Party,Website Booking,2900,10,3,7830.0,4.0
MH10425,2026-02-21,February,2026Q1,Kerala,Kochi,Minimal Mehendi,Minimal,Casual,Instagram/WhatsApp,750,5,2,1425.0,4.8
MH10426,2026-12-05,December,2026Q4,Tamil Nadu,Madurai,Party Mehendi,Party,Festival,Event Planner,900,20,2,1440.0,4.7
MH10427,2026-02-23,February,2026Q1,Kerala,Kochi,Arabic Mehendi,Arabic,Engagement,Event Planner,1750,0,2,3500.0,4.2
MH10428,2026-12-21,December,2026Q4,Telangana,Hyderabad,Party Mehendi,Party,Casual,Event Planner,1100,15,3,2805.0,4.8
MH10429,2026-01-31,January,2026Q1,Kerala,Kochi,Engagement Mehendi,Bridal,Wedding,Walk-in,2900,10,2,5220.0,3.7
MH10430,2026-10-11,October,2026Q4,Telangana,Hyderabad,Kids Mehendi,Kids,Wedding,Instagram/WhatsApp,350,15,4,1190.0,4.9
MH10431,2026-06-26,June,2026Q2,Tamil Nadu,Salem,Bridal Mehendi,Bridal,Wedding,Instagram/WhatsApp,2000,0,2,4000.0,4.4
MH10432,2026-07-01,July,2026Q3,Tamil Nadu,Erode,Arabic Mehendi,Arabic,Wedding,Walk-in,1750,15,3,4462.5,4.7
MH10433,2026-10-07,October,2026Q4,Telangana,Hyderabad,Kids Mehendi,Kids,Wedding,Walk-in,650,15,3,1657.5,4.0
MH10434,2026-10-10,October,2026Q4,Karnataka,Bengaluru,Arabic Mehendi,Arabic,Party,Event Planner,1550,0,2,3100.0,3.7
MH10435,2026-04-01,April,2026Q2,Tamil Nadu,Chennai,Arabic Mehendi,Arabic,Engagement,Event Planner,1350,0,3,4050.0,4.1
MH10436,2026-10-30,October,2026Q4,Telangana,Hyderabad,Engagement Mehendi,Bridal,Wedding,Walk-in,1600,10,2,2880.0,3.9
MH10437,2026-07-11,July,2026Q3,Tamil Nadu,Salem,Engagement Mehendi,Bridal,Wedding,Website Booking,3800,0,3,11400.0,4.1
MH10438,2026-03-12,March,2026Q1,Tamil Nadu,Erode,Traditional Indian Mehendi,Traditional,Wedding,Walk-in,1850,5,3,5272.5,3.5
MH10439,2026-11-04,November,2026Q4,Kerala,Kochi,Arabic Mehendi,Arabic,Casual,Instagram/WhatsApp,1550,10,2,2790.0,4.6
MH10440,2026-11-19,November,2026Q4,Karnataka,Bengaluru,Bridal Mehendi,Bridal,Wedding,Event Planner,1900,20,4,6080.0,5.0
MH10441,2026-09-24,September,2026Q3,Tamil Nadu,Salem,Party Mehendi,Party,Party,Instagram/WhatsApp,800,10,2,1440.0,4.6
MH10442,2026-10-22,October,2026Q4,Kerala,Kochi,Bridal Mehendi,Bridal,Baby Shower,Walk-in,3300,0,4,13200.0,3.7
MH10443,2026-02-25,February,2026Q1,Tamil Nadu,Madurai,Minimal Mehendi,Minimal,Wedding,Website Booking,850,10,2,1530.0,4.4
MH10444,2026-12-11,December,2026Q4,Telangana,Hyderabad,Party Mehendi,Party,Wedding,Instagram/WhatsApp,1050,0,2,2100.0,4.0
MH10445,2026-04-07,April,2026Q2,Tamil Nadu,Madurai,Arabic Mehendi,Arabic,Party,Instagram/WhatsApp,950,5,3,2707.5,4.7
MH10446,2026-12-03,December,2026Q4,Telangana,Hyderabad,Engagement Mehendi,Bridal,Wedding,Event Planner,2150,5,1,2042.5,4.3
MH10447,2026-07-25,July,2026Q3,Tamil Nadu,Chennai,Arabic Mehendi,Arabic,Casual,Event Planner,2150,15,2,3655.0,3.6
MH10448,2026-09-07,September,2026Q3,Telangana,Hyderabad,Engagement Mehendi,Bridal,Engagement,Walk-in,1800,5,3,5130.0,3.7
MH10449,2026-05-06,May,2026Q2,Telangana,Hyderabad,Traditional Indian Mehendi,Traditional,Engagement,Instagram/WhatsApp,1550,5,3,4417.5,4.5
MH10450,2026-10-28,October,2026Q4,Kerala,Kochi,Bridal Mehendi,Bridal,Wedding,Walk-in,4350,5,2,8265.0,4.5
MH10451,2026-09-28,September,2026Q3,Tamil Nadu,Salem,Party Mehendi,Party,Engagement,Instagram/WhatsApp,1450,15,3,3697.5,4.3
MH10452,2026-04-10,April,2026Q2,Tamil Nadu,Erode,Bridal Mehendi,Bridal,Wedding,Event Planner,3350,0,2,6700.0,4.3
MH10453,2026-06-11,June,2026Q2,Tamil Nadu,Madurai,Kids Mehendi,Kids,Wedding,Website Booking,350,5,2,665.0,4.8
MH10454,2026-05-04,May,2026Q2,Tamil Nadu,Chennai,Party Mehendi,Party,Party,Instagram/WhatsApp,1600,5,3,4560.0,4.7
MH10455,2026-12-01,December,2026Q4,Kerala,Kochi,Minimal Mehendi,Minimal,Casual,Website Booking,650,0,2,1300.0,4.0
MH10456,2026-08-09,August,2026Q3,Tamil Nadu,Madurai,Minimal Mehendi,Minimal,Wedding,Walk-in,1200,0,2,2400.0,4.2
MH10457,2026-11-21,November,2026Q4,Tamil Nadu,Coimbatore,Minimal Mehendi,Minimal,Festival,Event Planner,750,5,4,2850.0,3.7
MH10458,2026-02-19,February,2026Q1,Tamil Nadu,Erode,Bridal Mehendi,Bridal,Wedding,Walk-in,2350,0,3,7050.0,4.6
MH10459,2026-06-12,June,2026Q2,Kerala,Kochi,Traditional Indian Mehendi,Traditional,Wedding,Walk-in,1650,10,3,4455.0,3.8
MH10460,2026-02-06,February,2026Q1,Tamil Nadu,Erode,Engagement Mehendi,Bridal,Festival,Walk-in,2150,15,2,3655.0,4.0
MH10461,2026-11-23,November,2026Q4,Tamil Nadu,Erode,Party Mehendi,Party,Wedding,Walk-in,1400,15,3,3570.0,3.9
MH10462,2026-05-31,May,2026Q2,Tamil Nadu,Coimbatore,Arabic Mehendi,Arabic,Party,Instagram/WhatsApp,2050,10,3,5535.0,4.3
MH10463,2026-09-11,September,2026Q3,Tamil Nadu,Madurai,Party Mehendi,Party,Party,Instagram/WhatsApp,1700,5,2,3230.0,5.0
MH10464,2026-01-17,January,2026Q1,Kerala,Kochi,Bridal Mehendi,Bridal,Baby Shower,Instagram/WhatsApp,4550,15,2,7735.0,4.2
MH10465,2026-04-13,April,2026Q2,Karnataka,Bengaluru,Bridal Mehendi,Bridal,Party,Walk-in,4400,0,2,8800.0,3.8
MH10466,2026-08-09,August,2026Q3,Kerala,Kochi,Traditional Indian Mehendi,Traditional,Casual,Event Planner,2150,15,3,5482.5,4.4
MH10467,2026-06-22,June,2026Q2,Telangana,Hyderabad,Bridal Mehendi,Bridal,Engagement,Event Planner,2700,0,1,2700.0,4.7
MH10468,2026-12-28,December,2026Q4,Kerala,Kochi,Party Mehendi,Party,Baby Shower,Website Booking,950,10,2,1710.0,4.0
MH10469,2026-03-03,March,2026Q1,Telangana,Hyderabad,Arabic Mehendi,Arabic,Festival,Website Booking,2200,0,1,2200.0,3.9
MH10470,2026-08-21,August,2026Q3,Tamil Nadu,Erode,Engagement Mehendi,Bridal,Festival,Instagram/WhatsApp,2850,5,2,5415.0,4.5
MH10471,2026-12-05,December,2026Q4,Tamil Nadu,Chennai,Kids Mehendi,Kids,Festival,Website Booking,350,10,3,945.0,4.1
MH10472,2026-06-26,June,2026Q2,Tamil Nadu,Erode,Minimal Mehendi,Minimal,Casual,Event Planner,550,15,2,935.0,4.1
MH10473,2026-05-22,May,2026Q2,Tamil Nadu,Salem,Party Mehendi,Party,Festival,Instagram/WhatsApp,1350,0,2,2700.0,4.4
MH10474,2026-08-26,August,2026Q3,Kerala,Kochi,Kids Mehendi,Kids,Wedding,Instagram/WhatsApp,450,15,2,765.0,3.6
MH10475,2026-05-07,May,2026Q2,Telangana,Hyderabad,Kids Mehendi,Kids,Engagement,Website Booking,350,5,4,1330.0,4.0
MH10476,2026-01-10,January,2026Q1,Tamil Nadu,Salem,Party Mehendi,Party,Party,Event Planner,1800,10,3,4860.0,3.8
MH10477,2026-06-13,June,2026Q2,Karnataka,Bengaluru,Minimal Mehendi,Minimal,Wedding,Instagram/WhatsApp,950,10,2,1710.0,3.7
MH10478,2026-09-14,September,2026Q3,Tamil Nadu,Erode,Arabic Mehendi,Arabic,Wedding,Walk-in,1650,10,4,5940.0,3.8
MH10479,2026-11-10,November,2026Q4,Tamil Nadu,Madurai,Bridal Mehendi,Bridal,Wedding,Instagram/WhatsApp,3550,0,4,14200.0,4.2
MH10480,2026-06-20,June,2026Q2,Tamil Nadu,Chennai,Party Mehendi,Party,Wedding,Instagram/WhatsApp,1200,15,2,2040.0,4.3
MH10481,2026-08-31,August,2026Q3,Tamil Nadu,Coimbatore,Kids Mehendi,Kids,Party,Instagram/WhatsApp,350,15,2,595.0,4.6
MH10482,2026-05-07,May,2026Q2,Tamil Nadu,Chennai,Traditional Indian Mehendi,Traditional,Festival,Instagram/WhatsApp,1150,0,1,1150.0,3.9
MH10483,2026-01-05,January,2026Q1,Tamil Nadu,Madurai,Kids Mehendi,Kids,Festival,Event Planner,500,15,3,1275.0,4.2
MH10484,2026-07-20,July,2026Q3,Tamil Nadu,Chennai,Party Mehendi,Party,Festival,Walk-in,1700,5,2,3230.0,4.5
MH10485,2026-06-24,June,2026Q2,Karnataka,Bengaluru,Traditional Indian Mehendi,Traditional,Party,Website Booking,1500,0,2,3000.0,4.7
MH10486,2026-03-23,March,2026Q1,Tamil Nadu,Erode,Party Mehendi,Party,Party,Instagram/WhatsApp,1650,10,2,2970.0,3.8
MH10487,2026-08-19,August,2026Q3,Tamil Nadu,Coimbatore,Engagement Mehendi,Bridal,Wedding,Event Planner,1450,15,3,3697.5,4.5
MH10488,2026-07-20,July,2026Q3,Karnataka,Bengaluru,Kids Mehendi,Kids,Wedding,Walk-in,700,0,2,1400.0,3.4
MH10489,2026-05-03,May,2026Q2,Tamil Nadu,Madurai,Kids Mehendi,Kids,Wedding,Walk-in,350,15,3,892.5,3.4
MH10490,2026-02-28,February,2026Q1,Kerala,Kochi,Arabic Mehendi,Arabic,Party,Instagram/WhatsApp,1600,0,4,6400.0,3.5
MH10491,2026-12-02,December,2026Q4,Tamil Nadu,Salem,Minimal Mehendi,Minimal,Party,Website Booking,750,10,1,675.0,4.8
MH10492,2026-09-29,September,2026Q3,Telangana,Hyderabad,Party Mehendi,Party,Wedding,Instagram/WhatsApp,750,15,1,637.5,4.1
MH10493,2026-10-31,October,2026Q4,Telangana,Hyderabad,Arabic Mehendi,Arabic,Wedding,Walk-in,2100,15,4,7140.0,4.0
MH10494,2026-06-06,June,2026Q2,Karnataka,Bengaluru,Party Mehendi,Party,Baby Shower,Walk-in,950,0,4,3800.0,4.0
MH10495,2026-08-20,August,2026Q3,Tamil Nadu,Salem,Arabic Mehendi,Arabic,Casual,Website Booking,2050,10,1,1845.0,4.9
MH10496,2026-01-29,January,2026Q1,Tamil Nadu,Chennai,Minimal Mehendi,Minimal,Wedding,Event Planner,1000,5,4,3800.0,4.3
MH10497,2026-04-26,April,2026Q2,Telangana,Hyderabad,Traditional Indian Mehendi,Traditional,Engagement,Instagram/WhatsApp,2050,10,2,3690.0,4.3
MH10498,2026-08-05,August,2026Q3,Tamil Nadu,Coimbatore,Traditional Indian Mehendi,Traditional,Engagement,Website Booking,1650,10,4,5940.0,4.6
MH10499,2026-12-14,December,2026Q4,Kerala,Kochi,Arabic Mehendi,Arabic,Casual,Instagram/WhatsApp,950,15,2,1615.0,4.3
MH10500,2026-09-27,September,2026Q3,Tamil Nadu,Erode,Minimal Mehendi,Minimal,Wedding,Instagram/WhatsApp,1150,10,1,1035.0,3.7
